date,CPI
2020-09-04,1.23
2020-09-05,1.24
2020-09-06,1.25
2020-09-07,1.26
2020-09-08,1.27
2020-09-09,1.28
2020-09-10,1.29
2020-09-11,1.3
2020-09-12,1.303125
2020-09-13,1.3062500000000001
2020-09-14,1.309375
2020-09-15,1.3125
2020-09-16,1.315625
2020-09-17,1.31875
2020-09-18,1.321875
2020-09-19,1.325
2020-09-20,1.328125
2020-09-21,1.33125
2020-09-22,1.334375
2020-09-23,1.3375
2020-09-24,1.340625
2020-09-25,1.34375
2020-09-26,1.346875
2020-09-27,1.35
2020-09-28,1.353125
2020-09-29,1.35625
2020-09-30,1.359375
2020-10-01,1.3625
2020-10-02,1.3656249999999999
2020-10-03,1.36875
2020-10-04,1.371875
2020-10-05,1.375
2020-10-06,1.3781249999999998
2020-10-07,1.3812499999999999
2020-10-08,1.384375
2020-10-09,1.3875
2020-10-10,1.390625
2020-10-11,1.3937499999999998
2020-10-12,1.3968749999999999
2020-10-13,1.4
2020-10-14,1.3933333333333333
2020-10-15,1.3866666666666665
2020-10-16,1.38
2020-10-17,1.3733333333333333
2020-10-18,1.3666666666666667
2020-10-19,1.3599999999999999
2020-10-20,1.3533333333333333
2020-10-21,1.3466666666666667
2020-10-22,1.3399999999999999
2020-10-23,1.3333333333333333
2020-10-24,1.3266666666666667
2020-10-25,1.3199999999999998
2020-10-26,1.3133333333333332
2020-10-27,1.3066666666666666
2020-10-28,1.2999999999999998
2020-10-29,1.2933333333333332
2020-10-30,1.2866666666666666
2020-10-31,1.28
2020-11-01,1.2733333333333332
2020-11-02,1.2666666666666666
2020-11-03,1.26
2020-11-04,1.2533333333333332
2020-11-05,1.2466666666666666
2020-11-06,1.24
2020-11-07,1.2333333333333334
2020-11-08,1.2266666666666666
2020-11-09,1.22
2020-11-10,1.2133333333333334
2020-11-11,1.2066666666666666
2020-11-12,1.2
2020-11-13,1.2
2020-11-14,1.2
2020-11-15,1.2
2020-11-16,1.2
2020-11-17,1.2
2020-11-18,1.2
2020-11-19,1.2
2020-11-20,1.2
2020-11-21,1.2
2020-11-22,1.2
2020-11-23,1.2
2020-11-24,1.2
2020-11-25,1.2
2020-11-26,1.2
2020-11-27,1.2
2020-11-28,1.2
2020-11-29,1.2
2020-11-30,1.2
2020-12-01,1.2
2020-12-02,1.2
2020-12-03,1.2
2020-12-04,1.2
2020-12-05,1.2
2020-12-06,1.2
2020-12-07,1.2
2020-12-08,1.2
2020-12-09,1.2
2020-12-10,1.2
2020-12-11,1.2058823529411764
2020-12-12,1.2117647058823529
2020-12-13,1.2176470588235293
2020-12-14,1.2235294117647058
2020-12-15,1.2294117647058822
2020-12-16,1.2352941176470589
2020-12-17,1.2411764705882353
2020-12-18,1.2470588235294118
2020-12-19,1.2529411764705882
2020-12-20,1.2588235294117647
2020-12-21,1.2647058823529411
2020-12-22,1.2705882352941176
2020-12-23,1.276470588235294
2020-12-24,1.2823529411764705
2020-12-25,1.288235294117647
2020-12-26,1.2941176470588234
2020-12-27,1.2999999999999998
2020-12-28,1.3058823529411765
2020-12-29,1.311764705882353
2020-12-30,1.3176470588235294
2020-12-31,1.3235294117647058
2021-01-01,1.3294117647058823
2021-01-02,1.3352941176470587
2021-01-03,1.3411764705882352
2021-01-04,1.3470588235294116
2021-01-05,1.352941176470588
2021-01-06,1.3588235294117645
2021-01-07,1.3647058823529412
2021-01-08,1.3705882352941177
2021-01-09,1.3764705882352941
2021-01-10,1.3823529411764706
2021-01-11,1.388235294117647
2021-01-12,1.3941176470588235
2021-01-13,1.4
2021-01-14,1.4
2021-01-15,1.4
2021-01-16,1.4
2021-01-17,1.4
2021-01-18,1.4
2021-01-19,1.4
2021-01-20,1.4
2021-01-21,1.4
2021-01-22,1.4
2021-01-23,1.4
2021-01-24,1.4
2021-01-25,1.4
2021-01-26,1.4
2021-01-27,1.4
2021-01-28,1.4
2021-01-29,1.4
2021-01-30,1.4
2021-01-31,1.4
2021-02-01,1.4
2021-02-02,1.4
2021-02-03,1.4
2021-02-04,1.4
2021-02-05,1.4
2021-02-06,1.4
2021-02-07,1.4
2021-02-08,1.4
2021-02-09,1.4
2021-02-10,1.4
2021-02-11,1.4107142857142856
2021-02-12,1.4214285714285713
2021-02-13,1.4321428571428572
2021-02-14,1.4428571428571428
2021-02-15,1.4535714285714285
2021-02-16,1.4642857142857142
2021-02-17,1.4749999999999999
2021-02-18,1.4857142857142855
2021-02-19,1.4964285714285714
2021-02-20,1.5071428571428571
2021-02-21,1.5178571428571428
2021-02-22,1.5285714285714285
2021-02-23,1.5392857142857141
2021-02-24,1.5499999999999998
2021-02-25,1.5607142857142857
2021-02-26,1.5714285714285714
2021-02-27,1.582142857142857
2021-02-28,1.5928571428571427
2021-03-01,1.6035714285714284
2021-03-02,1.6142857142857143
2021-03-03,1.625
2021-03-04,1.6357142857142857
2021-03-05,1.6464285714285714
2021-03-06,1.657142857142857
2021-03-07,1.6678571428571427
2021-03-08,1.6785714285714286
2021-03-09,1.6892857142857143
2021-03-10,1.7
2021-03-11,1.726470588235294
2021-03-12,1.7529411764705882
2021-03-13,1.7794117647058822
2021-03-14,1.8058823529411765
2021-03-15,1.8323529411764705
2021-03-16,1.8588235294117648
2021-03-17,1.8852941176470588
2021-03-18,1.9117647058823528
2021-03-19,1.938235294117647
2021-03-20,1.9647058823529413
2021-03-21,1.9911764705882353
2021-03-22,2.0176470588235293
2021-03-23,2.0441176470588234
2021-03-24,2.0705882352941174
2021-03-25,2.097058823529412
2021-03-26,2.123529411764706
2021-03-27,2.15
2021-03-28,2.1764705882352944
2021-03-29,2.2029411764705884
2021-03-30,2.2294117647058824
2021-03-31,2.2558823529411764
2021-04-01,2.2823529411764705
2021-04-02,2.3088235294117645
2021-04-03,2.335294117647059
2021-04-04,2.361764705882353
2021-04-05,2.388235294117647
2021-04-06,2.4147058823529415
2021-04-07,2.4411764705882355
2021-04-08,2.4676470588235295
2021-04-09,2.4941176470588236
2021-04-10,2.5205882352941176
2021-04-11,2.5470588235294116
2021-04-12,2.573529411764706
2021-04-13,2.6
2021-04-14,2.6551724137931036
2021-04-15,2.710344827586207
2021-04-16,2.7655172413793103
2021-04-17,2.820689655172414
2021-04-18,2.8758620689655174
2021-04-19,2.931034482758621
2021-04-20,2.986206896551724
2021-04-21,3.0413793103448277
2021-04-22,3.0965517241379312
2021-04-23,3.151724137931035
2021-04-24,3.206896551724138
2021-04-25,3.2620689655172415
2021-04-26,3.317241379310345
2021-04-27,3.3724137931034486
2021-04-28,3.427586206896552
2021-04-29,3.4827586206896552
2021-04-30,3.537931034482759
2021-05-01,3.5931034482758624
2021-05-02,3.6482758620689655
2021-05-03,3.703448275862069
2021-05-04,3.7586206896551726
2021-05-05,3.813793103448276
2021-05-06,3.8689655172413797
2021-05-07,3.9241379310344833
2021-05-08,3.9793103448275864
2021-05-09,4.03448275862069
2021-05-10,4.089655172413793
2021-05-11,4.144827586206897
2021-05-12,4.2
2021-05-13,4.227586206896552
2021-05-14,4.255172413793104
2021-05-15,4.2827586206896555
2021-05-16,4.310344827586207
2021-05-17,4.337931034482759
2021-05-18,4.365517241379311
2021-05-19,4.393103448275863
2021-05-20,4.4206896551724135
2021-05-21,4.448275862068965
2021-05-22,4.475862068965517
2021-05-23,4.503448275862069
2021-05-24,4.531034482758621
2021-05-25,4.558620689655172
2021-05-26,4.586206896551724
2021-05-27,4.613793103448276
2021-05-28,4.641379310344828
2021-05-29,4.6689655172413795
2021-05-30,4.696551724137931
2021-05-31,4.724137931034483
2021-06-01,4.751724137931035
2021-06-02,4.779310344827586
2021-06-03,4.806896551724138
2021-06-04,4.834482758620689
2021-06-05,4.862068965517241
2021-06-06,4.889655172413793
2021-06-07,4.917241379310345
2021-06-08,4.944827586206896
2021-06-09,4.972413793103448
2021-06-10,5.0
2021-06-11,5.012121212121212
2021-06-12,5.024242424242424
2021-06-13,5.036363636363636
2021-06-14,5.048484848484849
2021-06-15,5.0606060606060606
2021-06-16,5.072727272727273
2021-06-17,5.084848484848485
2021-06-18,5.096969696969697
2021-06-19,5.109090909090909
2021-06-20,5.121212121212121
2021-06-21,5.133333333333334
2021-06-22,5.1454545454545455
2021-06-23,5.157575757575758
2021-06-24,5.16969696969697
2021-06-25,5.181818181818182
2021-06-26,5.193939393939394
2021-06-27,5.206060606060606
2021-06-28,5.218181818181819
2021-06-29,5.2303030303030305
2021-06-30,5.242424242424242
2021-07-01,5.254545454545455
2021-07-02,5.266666666666667
2021-07-03,5.278787878787879
2021-07-04,5.290909090909091
2021-07-05,5.303030303030304
2021-07-06,5.315151515151515
2021-07-07,5.327272727272727
2021-07-08,5.33939393939394
2021-07-09,5.351515151515152
2021-07-10,5.363636363636364
2021-07-11,5.375757575757576
2021-07-12,5.387878787878789
2021-07-13,5.4
2021-07-14,5.4
2021-07-15,5.4
2021-07-16,5.4
2021-07-17,5.4
2021-07-18,5.4
2021-07-19,5.4
2021-07-20,5.4
2021-07-21,5.4
2021-07-22,5.4
2021-07-23,5.4
2021-07-24,5.4
2021-07-25,5.4
2021-07-26,5.4
2021-07-27,5.4
2021-07-28,5.4
2021-07-29,5.4
2021-07-30,5.4
2021-07-31,5.4
2021-08-01,5.4
2021-08-02,5.4
2021-08-03,5.4
2021-08-04,5.4
2021-08-05,5.4
2021-08-06,5.4
2021-08-07,5.4
2021-08-08,5.4
2021-08-09,5.4
2021-08-10,5.4
2021-08-11,5.4
2021-08-12,5.397058823529412
2021-08-13,5.394117647058824
2021-08-14,5.391176470588236
2021-08-15,5.3882352941176475
2021-08-16,5.385294117647059
2021-08-17,5.382352941176471
2021-08-18,5.379411764705883
2021-08-19,5.376470588235295
2021-08-20,5.373529411764706
2021-08-21,5.370588235294118
2021-08-22,5.36764705882353
2021-08-23,5.364705882352942
2021-08-24,5.361764705882353
2021-08-25,5.358823529411765
2021-08-26,5.355882352941177
2021-08-27,5.352941176470589
2021-08-28,5.35
2021-08-29,5.347058823529411
2021-08-30,5.344117647058823
2021-08-31,5.341176470588235
2021-09-01,5.338235294117647
2021-09-02,5.3352941176470585
2021-09-03,5.33235294117647
2021-09-04,5.329411764705882
2021-09-05,5.326470588235294
2021-09-06,5.323529411764706
2021-09-07,5.320588235294117
2021-09-08,5.317647058823529
2021-09-09,5.314705882352941
2021-09-10,5.311764705882353
2021-09-11,5.3088235294117645
2021-09-12,5.305882352941176
2021-09-13,5.302941176470588
2021-09-14,5.3
2021-09-15,5.303448275862069
2021-09-16,5.3068965517241375
2021-09-17,5.310344827586206
2021-09-18,5.313793103448276
2021-09-19,5.317241379310345
2021-09-20,5.320689655172414
2021-09-21,5.324137931034483
2021-09-22,5.327586206896552
2021-09-23,5.3310344827586205
2021-09-24,5.334482758620689
2021-09-25,5.337931034482759
2021-09-26,5.341379310344828
2021-09-27,5.344827586206897
2021-09-28,5.348275862068966
2021-09-29,5.3517241379310345
2021-09-30,5.355172413793103
2021-10-01,5.358620689655172
2021-10-02,5.362068965517241
2021-10-03,5.365517241379311
2021-10-04,5.36896551724138
2021-10-05,5.372413793103449
2021-10-06,5.375862068965517
2021-10-07,5.379310344827586
2021-10-08,5.382758620689655
2021-10-09,5.386206896551724
2021-10-10,5.389655172413794
2021-10-11,5.393103448275863
2021-10-12,5.3965517241379315
2021-10-13,5.4
2021-10-14,5.428571428571429
2021-10-15,5.457142857142857
2021-10-16,5.485714285714286
2021-10-17,5.514285714285714
2021-10-18,5.542857142857144
2021-10-19,5.571428571428572
2021-10-20,5.6000000000000005
2021-10-21,5.628571428571429
2021-10-22,5.6571428571428575
2021-10-23,5.685714285714286
2021-10-24,5.714285714285714
2021-10-25,5.742857142857143
2021-10-26,5.771428571428571
2021-10-27,5.800000000000001
2021-10-28,5.828571428571429
2021-10-29,5.857142857142858
2021-10-30,5.885714285714286
2021-10-31,5.914285714285715
2021-11-01,5.942857142857143
2021-11-02,5.9714285714285715
2021-11-03,6.0
2021-11-04,6.0285714285714285
2021-11-05,6.057142857142857
2021-11-06,6.085714285714285
2021-11-07,6.114285714285715
2021-11-08,6.142857142857143
2021-11-09,6.171428571428572
2021-11-10,6.2
2021-11-11,6.22
2021-11-12,6.24
2021-11-13,6.26
2021-11-14,6.28
2021-11-15,6.3
2021-11-16,6.32
2021-11-17,6.34
2021-11-18,6.36
2021-11-19,6.38
2021-11-20,6.4
2021-11-21,6.42
2021-11-22,6.44
2021-11-23,6.46
2021-11-24,6.48
2021-11-25,6.5
2021-11-26,6.52
2021-11-27,6.54
2021-11-28,6.56
2021-11-29,6.58
2021-11-30,6.6
2021-12-01,6.62
2021-12-02,6.64
2021-12-03,6.66
2021-12-04,6.68
2021-12-05,6.7
2021-12-06,6.72
2021-12-07,6.74
2021-12-08,6.76
2021-12-09,6.779999999999999
2021-12-10,6.8
2021-12-11,6.806060606060606
2021-12-12,6.812121212121212
2021-12-13,6.818181818181818
2021-12-14,6.824242424242424
2021-12-15,6.83030303030303
2021-12-16,6.836363636363636
2021-12-17,6.842424242424242
2021-12-18,6.848484848484849
2021-12-19,6.8545454545454545
2021-12-20,6.86060606060606
2021-12-21,6.866666666666666
2021-12-22,6.872727272727273
2021-12-23,6.878787878787879
2021-12-24,6.884848484848485
2021-12-25,6.890909090909091
2021-12-26,6.8969696969696965
2021-12-27,6.903030303030303
2021-12-28,6.909090909090909
2021-12-29,6.915151515151515
2021-12-30,6.921212121212121
2021-12-31,6.927272727272727
2022-01-01,6.933333333333334
2022-01-02,6.9393939393939394
2022-01-03,6.945454545454545
2022-01-04,6.951515151515151
2022-01-05,6.957575757575757
2022-01-06,6.963636363636364
2022-01-07,6.96969696969697
2022-01-08,6.975757575757576
2022-01-09,6.9818181818181815
2022-01-10,6.987878787878788
2022-01-11,6.993939393939394
2022-01-12,7.0
2022-01-13,7.017241379310345
2022-01-14,7.0344827586206895
2022-01-15,7.051724137931035
2022-01-16,7.068965517241379
2022-01-17,7.086206896551724
2022-01-18,7.103448275862069
2022-01-19,7.120689655172414
2022-01-20,7.137931034482759
2022-01-21,7.155172413793103
2022-01-22,7.172413793103448
2022-01-23,7.189655172413793
2022-01-24,7.206896551724138
2022-01-25,7.224137931034483
2022-01-26,7.241379310344827
2022-01-27,7.258620689655173
2022-01-28,7.275862068965517
2022-01-29,7.293103448275862
2022-01-30,7.310344827586207
2022-01-31,7.327586206896552
2022-02-01,7.344827586206897
2022-02-02,7.362068965517241
2022-02-03,7.379310344827586
2022-02-04,7.396551724137931
2022-02-05,7.413793103448276
2022-02-06,7.431034482758621
2022-02-07,7.448275862068965
2022-02-08,7.4655172413793105
2022-02-09,7.482758620689655
2022-02-10,7.5
2022-02-11,7.514285714285714
2022-02-12,7.5285714285714285
2022-02-13,7.542857142857143
2022-02-14,7.557142857142857
2022-02-15,7.571428571428571
2022-02-16,7.585714285714285
2022-02-17,7.6
2022-02-18,7.614285714285715
2022-02-19,7.628571428571429
2022-02-20,7.642857142857143
2022-02-21,7.6571428571428575
2022-02-22,7.671428571428572
2022-02-23,7.685714285714286
2022-02-24,7.7
2022-02-25,7.714285714285714
2022-02-26,7.728571428571429
2022-02-27,7.742857142857143
2022-02-28,7.757142857142857
2022-03-01,7.771428571428571
2022-03-02,7.785714285714286
2022-03-03,7.800000000000001
2022-03-04,7.814285714285715
2022-03-05,7.828571428571429
2022-03-06,7.842857142857143
2022-03-07,7.857142857142858
2022-03-08,7.871428571428572
2022-03-09,7.885714285714286
2022-03-10,7.9
2022-03-11,7.918181818181819
2022-03-12,7.9363636363636365
2022-03-13,7.954545454545455
2022-03-14,7.972727272727273
2022-03-15,7.990909090909091
2022-03-16,8.00909090909091
2022-03-17,8.027272727272727
2022-03-18,8.045454545454545
2022-03-19,8.063636363636364
2022-03-20,8.081818181818182
2022-03-21,8.1
2022-03-22,8.118181818181819
2022-03-23,8.136363636363637
2022-03-24,8.154545454545454
2022-03-25,8.172727272727274
2022-03-26,8.190909090909091
2022-03-27,8.209090909090909
2022-03-28,8.227272727272727
2022-03-29,8.245454545454546
2022-03-30,8.263636363636364
2022-03-31,8.281818181818181
2022-04-01,8.3
2022-04-02,8.318181818181818
2022-04-03,8.336363636363636
2022-04-04,8.354545454545455
2022-04-05,8.372727272727273
2022-04-06,8.39090909090909
2022-04-07,8.40909090909091
2022-04-08,8.427272727272728
2022-04-09,8.445454545454545
2022-04-10,8.463636363636363
2022-04-11,8.481818181818182
2022-04-12,8.5
2022-04-13,8.493103448275862
2022-04-14,8.486206896551725
2022-04-15,8.479310344827587
2022-04-16,8.472413793103449
2022-04-17,8.46551724137931
2022-04-18,8.458620689655172
2022-04-19,8.451724137931034
2022-04-20,8.444827586206896
2022-04-21,8.437931034482759
2022-04-22,8.431034482758621
2022-04-23,8.424137931034483
2022-04-24,8.417241379310346
2022-04-25,8.410344827586208
2022-04-26,8.40344827586207
2022-04-27,8.39655172413793
2022-04-28,8.389655172413793
2022-04-29,8.382758620689655
2022-04-30,8.375862068965517
2022-05-01,8.36896551724138
2022-05-02,8.362068965517242
2022-05-03,8.355172413793104
2022-05-04,8.348275862068967
2022-05-05,8.341379310344829
2022-05-06,8.334482758620691
2022-05-07,8.327586206896552
2022-05-08,8.320689655172414
2022-05-09,8.313793103448276
2022-05-10,8.306896551724138
2022-05-11,8.3
2022-05-12,8.31
2022-05-13,8.32
2022-05-14,8.33
2022-05-15,8.34
2022-05-16,8.350000000000001
2022-05-17,8.360000000000001
2022-05-18,8.370000000000001
2022-05-19,8.38
2022-05-20,8.39
2022-05-21,8.4
2022-05-22,8.41
2022-05-23,8.42
2022-05-24,8.43
2022-05-25,8.44
2022-05-26,8.45
2022-05-27,8.46
2022-05-28,8.47
2022-05-29,8.48
2022-05-30,8.49
2022-05-31,8.5
2022-06-01,8.51
2022-06-02,8.52
2022-06-03,8.53
2022-06-04,8.54
2022-06-05,8.549999999999999
2022-06-06,8.56
2022-06-07,8.57
2022-06-08,8.58
2022-06-09,8.59
2022-06-10,8.6
2022-06-11,8.615151515151515
2022-06-12,8.63030303030303
2022-06-13,8.645454545454545
2022-06-14,8.66060606060606
2022-06-15,8.675757575757576
2022-06-16,8.690909090909091
2022-06-17,8.706060606060605
2022-06-18,8.72121212121212
2022-06-19,8.736363636363636
2022-06-20,8.751515151515152
2022-06-21,8.766666666666666
2022-06-22,8.781818181818181
2022-06-23,8.796969696969697
2022-06-24,8.812121212121212
2022-06-25,8.827272727272726
2022-06-26,8.842424242424242
2022-06-27,8.857575757575757
2022-06-28,8.872727272727273
2022-06-29,8.887878787878787
2022-06-30,8.903030303030302
2022-07-01,8.918181818181818
2022-07-02,8.933333333333334
2022-07-03,8.948484848484847
2022-07-04,8.963636363636363
2022-07-05,8.978787878787879
2022-07-06,8.993939393939394
2022-07-07,9.009090909090908
2022-07-08,9.024242424242424
2022-07-09,9.039393939393939
2022-07-10,9.054545454545455
2022-07-11,9.06969696969697
2022-07-12,9.084848484848484
2022-07-13,9.1
2022-07-14,9.078571428571427
2022-07-15,9.057142857142857
2022-07-16,9.035714285714285
2022-07-17,9.014285714285714
2022-07-18,8.992857142857142
2022-07-19,8.971428571428572
2022-07-20,8.95
2022-07-21,8.928571428571429
2022-07-22,8.907142857142857
2022-07-23,8.885714285714286
2022-07-24,8.864285714285714
2022-07-25,8.842857142857143
2022-07-26,8.821428571428571
2022-07-27,8.8
2022-07-28,8.778571428571428
2022-07-29,8.757142857142856
2022-07-30,8.735714285714286
2022-07-31,8.714285714285714
2022-08-01,8.692857142857143
2022-08-02,8.67142857142857
2022-08-03,8.65
2022-08-04,8.628571428571428
2022-08-05,8.607142857142858
2022-08-06,8.585714285714285
2022-08-07,8.564285714285715
2022-08-08,8.542857142857143
2022-08-09,8.521428571428572
2022-08-10,8.5
2022-08-11,8.494117647058824
2022-08-12,8.488235294117647
2022-08-13,8.48235294117647
2022-08-14,8.476470588235294
2022-08-15,8.470588235294118
2022-08-16,8.464705882352941
2022-08-17,8.458823529411765
2022-08-18,8.452941176470588
2022-08-19,8.447058823529412
2022-08-20,8.441176470588236
2022-08-21,8.435294117647059
2022-08-22,8.429411764705883
2022-08-23,8.423529411764706
2022-08-24,8.41764705882353
2022-08-25,8.411764705882353
2022-08-26,8.405882352941177
2022-08-27,8.4
2022-08-28,8.394117647058824
2022-08-29,8.388235294117647
2022-08-30,8.382352941176471
2022-08-31,8.376470588235295
2022-09-01,8.370588235294118
2022-09-02,8.364705882352942
2022-09-03,8.358823529411765
2022-09-04,8.352941176470589
2022-09-05,8.347058823529412
2022-09-06,8.341176470588236
2022-09-07,8.33529411764706
2022-09-08,8.329411764705883
2022-09-09,8.323529411764707
2022-09-10,8.31764705882353
2022-09-11,8.311764705882354
2022-09-12,8.305882352941177
2022-09-13,8.3
2022-09-14,8.296666666666667
2022-09-15,8.293333333333335
2022-09-16,8.290000000000001
2022-09-17,8.286666666666667
2022-09-18,8.283333333333333
2022-09-19,8.280000000000001
2022-09-20,8.276666666666667
2022-09-21,8.273333333333333
2022-09-22,8.27
2022-09-23,8.266666666666667
2022-09-24,8.263333333333334
2022-09-25,8.26
2022-09-26,8.256666666666666
2022-09-27,8.253333333333334
2022-09-28,8.25
2022-09-29,8.246666666666666
2022-09-30,8.243333333333334
2022-10-01,8.24
2022-10-02,8.236666666666666
2022-10-03,8.233333333333333
2022-10-04,8.23
2022-10-05,8.226666666666667
2022-10-06,8.223333333333333
2022-10-07,8.219999999999999
2022-10-08,8.216666666666667
2022-10-09,8.213333333333333
2022-10-10,8.209999999999999
2022-10-11,8.206666666666665
2022-10-12,8.203333333333333
2022-10-13,8.2
2022-10-14,8.182142857142857
2022-10-15,8.164285714285713
2022-10-16,8.14642857142857
2022-10-17,8.128571428571428
2022-10-18,8.110714285714286
2022-10-19,8.092857142857142
2022-10-20,8.075
2022-10-21,8.057142857142857
2022-10-22,8.039285714285715
2022-10-23,8.02142857142857
2022-10-24,8.003571428571428
2022-10-25,7.985714285714286
2022-10-26,7.9678571428571425
2022-10-27,7.949999999999999
2022-10-28,7.932142857142857
2022-10-29,7.914285714285714
2022-10-30,7.896428571428571
2022-10-31,7.878571428571428
2022-11-01,7.860714285714286
2022-11-02,7.8428571428571425
2022-11-03,7.825
2022-11-04,7.807142857142857
2022-11-05,7.789285714285715
2022-11-06,7.771428571428571
2022-11-07,7.753571428571429
2022-11-08,7.735714285714286
2022-11-09,7.717857142857143
2022-11-10,7.7
2022-11-11,7.681818181818182
2022-11-12,7.663636363636364
2022-11-13,7.6454545454545455
2022-11-14,7.627272727272727
2022-11-15,7.609090909090909
2022-11-16,7.590909090909091
2022-11-17,7.572727272727273
2022-11-18,7.554545454545455
2022-11-19,7.536363636363636
2022-11-20,7.5181818181818185
2022-11-21,7.5
2022-11-22,7.4818181818181815
2022-11-23,7.463636363636364
2022-11-24,7.445454545454545
2022-11-25,7.427272727272727
2022-11-26,7.409090909090909
2022-11-27,7.390909090909091
2022-11-28,7.372727272727273
2022-11-29,7.3545454545454545
2022-11-30,7.336363636363636
2022-12-01,7.318181818181818
2022-12-02,7.3
2022-12-03,7.281818181818181
2022-12-04,7.263636363636364
2022-12-05,7.245454545454545
2022-12-06,7.227272727272727
2022-12-07,7.209090909090909
2022-12-08,7.1909090909090905
2022-12-09,7.172727272727272
2022-12-10,7.154545454545454
2022-12-11,7.136363636363636
2022-12-12,7.118181818181818
2022-12-13,7.1
2022-12-14,7.08
2022-12-15,7.06
2022-12-16,7.04
2022-12-17,7.02
2022-12-18,7.0
2022-12-19,6.9799999999999995
2022-12-20,6.96
2022-12-21,6.9399999999999995
2022-12-22,6.92
2022-12-23,6.8999999999999995
2022-12-24,6.88
2022-12-25,6.859999999999999
2022-12-26,6.84
2022-12-27,6.82
2022-12-28,6.8
2022-12-29,6.78
2022-12-30,6.76
2022-12-31,6.74
2023-01-01,6.72
2023-01-02,6.7
2023-01-03,6.68
2023-01-04,6.66
2023-01-05,6.64
2023-01-06,6.62
2023-01-07,6.6
2023-01-08,6.58
2023-01-09,6.5600000000000005
2023-01-10,6.54
2023-01-11,6.52
2023-01-12,6.5
2023-01-13,6.496969696969697
2023-01-14,6.493939393939394
2023-01-15,6.490909090909091
2023-01-16,6.487878787878788
2023-01-17,6.484848484848485
2023-01-18,6.4818181818181815
2023-01-19,6.4787878787878785
2023-01-20,6.475757575757576
2023-01-21,6.472727272727273
2023-01-22,6.46969696969697
2023-01-23,6.466666666666667
2023-01-24,6.463636363636364
2023-01-25,6.460606060606061
2023-01-26,6.457575757575758
2023-01-27,6.454545454545455
2023-01-28,6.451515151515152
2023-01-29,6.448484848484848
2023-01-30,6.445454545454545
2023-01-31,6.442424242424242
2023-02-01,6.4393939393939394
2023-02-02,6.4363636363636365
2023-02-03,6.433333333333334
2023-02-04,6.430303030303031
2023-02-05,6.427272727272728
2023-02-06,6.424242424242425
2023-02-07,6.421212121212122
2023-02-08,6.418181818181819
2023-02-09,6.415151515151515
2023-02-10,6.412121212121212
2023-02-11,6.409090909090909
2023-02-12,6.406060606060606
2023-02-13,6.403030303030303
2023-02-14,6.4
2023-02-15,6.385714285714286
2023-02-16,6.371428571428572
2023-02-17,6.357142857142858
2023-02-18,6.342857142857143
2023-02-19,6.328571428571429
2023-02-20,6.314285714285715
2023-02-21,6.300000000000001
2023-02-22,6.285714285714286
2023-02-23,6.271428571428571
2023-02-24,6.257142857142857
2023-02-25,6.242857142857143
2023-02-26,6.228571428571429
2023-02-27,6.214285714285714
2023-02-28,6.2
2023-03-01,6.185714285714286
2023-03-02,6.171428571428572
2023-03-03,6.1571428571428575
2023-03-04,6.142857142857143
2023-03-05,6.128571428571429
2023-03-06,6.114285714285715
2023-03-07,6.1
2023-03-08,6.085714285714285
2023-03-09,6.071428571428571
2023-03-10,6.057142857142857
2023-03-11,6.042857142857143
2023-03-12,6.0285714285714285
2023-03-13,6.014285714285714
2023-03-14,6.0
2023-03-15,5.9655172413793105
2023-03-16,5.931034482758621
2023-03-17,5.896551724137931
2023-03-18,5.862068965517241
2023-03-19,5.827586206896552
2023-03-20,5.793103448275862
2023-03-21,5.758620689655173
2023-03-22,5.724137931034483
2023-03-23,5.689655172413793
2023-03-24,5.655172413793103
2023-03-25,5.620689655172414
2023-03-26,5.586206896551724
2023-03-27,5.551724137931035
2023-03-28,5.517241379310345
2023-03-29,5.482758620689655
2023-03-30,5.448275862068965
2023-03-31,5.413793103448276
2023-04-01,5.379310344827586
2023-04-02,5.344827586206897
2023-04-03,5.310344827586206
2023-04-04,5.275862068965517
2023-04-05,5.241379310344827
2023-04-06,5.206896551724138
2023-04-07,5.172413793103448
2023-04-08,5.137931034482759
2023-04-09,5.103448275862069
2023-04-10,5.068965517241379
2023-04-11,5.0344827586206895
2023-04-12,5.0
2023-04-13,4.996428571428572
2023-04-14,4.992857142857143
2023-04-15,4.989285714285714
2023-04-16,4.985714285714286
2023-04-17,4.982142857142858
2023-04-18,4.978571428571429
2023-04-19,4.975
2023-04-20,4.9714285714285715
2023-04-21,4.967857142857143
2023-04-22,4.964285714285714
2023-04-23,4.960714285714285
2023-04-24,4.957142857142857
2023-04-25,4.953571428571429
2023-04-26,4.95
2023-04-27,4.946428571428571
2023-04-28,4.942857142857143
2023-04-29,4.939285714285715
2023-04-30,4.935714285714286
2023-05-01,4.932142857142857
2023-05-02,4.928571428571429
2023-05-03,4.925000000000001
2023-05-04,4.921428571428572
2023-05-05,4.917857142857143
2023-05-06,4.914285714285715
2023-05-07,4.9107142857142865
2023-05-08,4.9071428571428575
2023-05-09,4.9035714285714285
2023-05-10,4.9
2023-05-11,4.873529411764706
2023-05-12,4.847058823529412
2023-05-13,4.820588235294118
2023-05-14,4.794117647058824
2023-05-15,4.767647058823529
2023-05-16,4.741176470588235
2023-05-17,4.714705882352941
2023-05-18,4.688235294117647
